,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,coef_ajustement
16868,4315700275,2014-11-07,635084.9056603773,4,2.5,2380,4950,2.0,0,0,3,8,2380,0,2004,0,98136,47.5382,-122.391,1370,5120,1.0764150943396227
17505,2600130190,2014-11-07,1057039.6226415094,4,2.5,2790,10289,2.0,0,0,3,9,2790,0,1987,0,98006,47.5483,-122.15799999999999,2650,10126,1.0764150943396227
4920,6844702630,2014-11-08,484568.73315363884,3,1.75,1160,6120,1.0,0,0,3,7,1040,120,1941,0,98115,47.6926,-122.287,1530,6120,1.0768194070080863
20365,7299601630,2014-11-08,333814.01617250673,3,2.5,2242,5744,2.0,0,0,3,8,2242,0,2012,0,98092,47.2597,-122.199,2009,5712,1.0768194070080863
12597,9542840410,2014-11-08,338120.2169811321,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184,1.0768194070080863
2790,824059331,2014-11-08,1733679.245283019,5,3.75,3530,13260,2.0,0,0,3,10,3530,0,2013,0,98040,47.5761,-122.205,3340,13260,1.0768194070080863
8346,272000355,2014-11-08,349966.30727762805,3,1.5,1310,2998,2.0,0,0,3,7,1310,0,1998,0,98144,47.5873,-122.29899999999999,1310,2997,1.0768194070080863
15676,6163901150,2014-11-09,372719.4070080862,3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0,98155,47.754,-122.321,1800,9975,1.0772237196765497
8444,9465910150,2014-11-09,653874.7978436657,3,2.5,2470,9226,2.0,0,0,3,9,2470,0,1991,0,98072,47.7439,-122.17,2820,11013,1.0772237196765497
4204,3298700110,2014-11-09,401804.44743935304,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003,0,98106,47.5237,-122.353,1800,6771,1.0772237196765497
4439,3585900495,2014-11-10,1347035.0404312667,3,2.5,3670,18505,1.0,0,4,3,10,2530,1140,1983,0,98177,47.7588,-122.376,2920,20000,1.0776280323450134
12692,1036700220,2014-11-10,506485.1752021563,4,2.0,2410,4680,2.0,0,0,3,9,2410,0,1974,0,98008,47.6234,-122.113,1910,4611,1.0776280323450134
2346,1421069159,2014-11-10,560366.5768194069,3,2.5,2280,58712,2.5,0,3,3,9,2280,0,1987,0,98010,47.3053,-122.0,2240,24332,1.0776280323450134
17050,930000305,2014-11-10,408852.0754716981,4,1.75,2120,7680,1.0,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680,1.0776280323450134
18816,1745000090,2014-11-10,224146.6307277628,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,1967,0,98003,47.328,-122.321,1370,7869,1.0776280323450134
11481,6083000071,2014-11-10,210137.46630727762,3,2.0,1230,8235,1.5,0,0,3,6,1230,0,1959,0,98168,47.4853,-122.304,1080,10281,1.0776280323450134
21315,6056100293,2014-11-10,474156.3342318059,3,2.5,1650,4929,2.0,0,0,3,7,1520,130,2007,0,98108,47.5634,-122.29799999999999,1520,2287,1.0776280323450134
14444,6840701135,2014-11-10,639033.423180593,5,2.5,2640,4400,1.5,0,0,5,7,1840,800,1925,0,98122,47.605,-122.3,1720,4400,1.0776280323450134
13339,8588000610,2014-11-10,226301.8867924528,3,1.0,1040,8125,1.0,0,0,3,7,1040,0,1956,0,98003,47.3171,-122.316,1200,9375,1.0776280323450134
4698,2695600375,2014-11-10,381480.3234501347,2,1.0,850,5225,1.0,0,0,3,7,850,0,1949,0,98126,47.5311,-122.38,1230,5225,1.0776280323450134
14086,8146200150,2014-11-10,894431.2668463611,4,2.25,2180,11056,1.0,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,1.0776280323450134
13423,622100074,2014-11-10,775892.1832884096,3,2.75,2440,76531,1.0,0,0,3,10,1640,800,1980,0,98072,47.7672,-122.161,1890,10042,1.0776280323450134
15136,726049217,2014-11-10,457991.91374663066,5,2.5,2180,7875,1.0,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.34100000000001,1840,5105,1.0776280323450134
11425,8857100060,2014-11-10,299257.3045822102,2,1.5,1240,1055,2.0,0,0,3,8,1200,40,1967,0,98008,47.6104,-122.11200000000001,1410,1340,1.0776280323450134
20799,7772850060,2014-11-10,312512.1293800539,3,2.5,1420,3542,2.0,0,0,3,8,1310,110,2007,0,98133,47.7731,-122.34299999999999,1180,1622,1.0776280323450134
16727,6802200280,2014-11-10,300658.2210242587,3,2.5,2010,11618,2.0,0,0,3,7,2010,0,1990,0,98022,47.1956,-121.985,1550,9354,1.0776280323450134
20788,3277801580,2014-11-10,506431.29380053905,3,2.0,1820,1357,3.0,0,0,3,9,1820,0,2014,0,98126,47.5432,-122.376,1710,1372,1.0776280323450134
8536,3879901295,2014-11-10,1336258.7601078167,3,2.5,2660,1973,3.0,0,3,3,9,1870,790,2007,0,98119,47.6264,-122.36399999999999,1640,1369,1.0776280323450134
8534,2387000110,2014-11-10,967709.973045822,2,1.75,1490,9874,1.0,0,0,4,7,1490,0,1963,0,98004,47.6246,-122.199,2280,9869,1.0776280323450134
19754,731500320,2014-11-10,303891.10512129375,4,2.5,1785,2552,2.0,0,0,3,8,1785,0,2009,0,98030,47.3582,-122.2,1691,2700,1.0776280323450134
16671,9250900104,2014-11-10,323288.409703504,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,1.0776280323450134
7885,5015000180,2014-11-10,768887.6010781671,3,2.0,1720,4200,2.0,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200,1.0776280323450134
15459,7950302995,2014-11-10,536604.8787061993,4,2.5,1950,3000,2.0,0,0,3,7,1550,400,1998,0,98118,47.565,-122.281,1540,4300,1.0776280323450134
2818,5035300850,2014-11-10,1492514.8247978436,5,3.75,3290,6480,2.0,0,0,5,10,2190,1100,1938,0,98199,47.653,-122.415,2010,7639,1.0776280323450134
7047,1545805980,2014-11-10,420274.93261455523,3,2.5,2770,8820,1.0,0,0,3,7,1900,870,1980,2004,98038,47.3685,-122.04799999999999,1850,10920,1.0776280323450134
11570,3888100117,2014-11-10,549590.2964959568,5,1.5,1550,9750,1.0,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750,1.0776280323450134
5965,9406540190,2014-11-10,339452.8301886792,4,2.5,1780,6000,2.0,0,0,3,9,1780,0,2000,0,98038,47.3774,-122.027,2650,6000,1.0776280323450134
16914,1324079007,2014-11-10,457991.91374663066,3,1.75,1610,144619,1.0,0,0,3,7,1610,0,1977,0,98024,47.5659,-121.863,2220,144619,1.0776280323450134
14190,6821600145,2014-11-10,887965.498652291,2,1.0,1210,8400,1.0,0,0,3,8,780,430,2000,0,98199,47.6503,-122.39299999999999,1860,6000,1.0776280323450134
15501,2581900235,2014-11-10,1158450.1347708893,4,2.75,2580,8100,2.0,0,1,4,8,1780,800,1964,0,98040,47.5387,-122.215,2840,10006,1.0776280323450134
4466,546000820,2014-11-10,447215.63342318055,2,1.0,980,4108,1.0,0,0,3,7,980,0,1947,0,98117,47.687,-122.381,1500,4046,1.0776280323450134
10348,8712100435,2014-11-10,1289920.754716981,4,2.5,3940,4407,2.0,0,0,4,8,2620,1320,1921,0,98112,47.6374,-122.29899999999999,1790,4407,1.0776280323450134
1265,7202340370,2014-11-10,503252.29110512126,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.03299999999999,2120,5080,1.0776280323450134
18479,2224079086,2014-11-10,560366.5768194069,3,1.75,1430,53628,2.0,0,0,3,8,1430,0,1985,0,98024,47.5577,-121.891,2100,53628,1.0776280323450134
15039,2726049034,2014-11-10,2155256.064690027,3,3.25,2610,16387,2.0,1,4,3,9,2610,0,2006,0,98125,47.7175,-122.27799999999999,2590,12958,1.0776280323450134
33,7589200193,2014-11-10,576530.9973045822,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,5080,1.0776280323450134
16623,2621750280,2014-11-10,398668.4905660377,4,2.75,2760,7533,1.0,0,0,3,8,1400,1360,1997,0,98042,47.371,-122.10799999999999,2340,7943,1.0776280323450134
10126,4166800320,2014-11-10,377169.8113207547,4,2.5,2506,7206,2.0,0,0,3,8,2506,0,2007,0,98023,47.3236,-122.337,2441,7220,1.0776280323450134
15907,3575302880,2014-11-10,365639.19137466303,3,2.0,970,10000,1.0,0,0,5,7,970,0,1972,0,98074,47.6205,-122.06299999999999,1230,7500,1.0776280323450134
13136,2591010040,2014-11-10,504329.91913746623,2,1.75,1250,7029,1.0,0,0,4,7,1250,0,1986,0,98033,47.6936,-122.186,1680,8470,1.0776280323450134
30,8562750320,2014-11-10,625563.0727762802,3,2.5,2320,3980,2.0,0,0,3,8,2320,0,2003,0,98027,47.5391,-122.07,2580,3980,1.0776280323450134
13116,7701930180,2014-11-10,646576.819407008,4,3.5,4300,70407,2.0,0,0,3,10,2710,1590,1992,0,98058,47.4472,-122.09200000000001,3520,26727,1.0776280323450134
2397,2413300240,2014-11-10,301735.84905660374,4,2.25,1990,7350,1.0,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.32799999999999,2030,7210,1.0776280323450134
1100,7237500390,2014-11-10,1691876.010781671,5,4.5,6070,14731,2.0,0,0,3,11,6070,0,2004,0,98059,47.5306,-122.134,4750,13404,1.0776280323450134
17406,9269260420,2014-11-10,469845.82210242585,4,2.5,2640,3899,2.0,0,0,3,7,2640,0,2000,0,98011,47.754,-122.21700000000001,2460,4057,1.0776280323450134
15952,3751600635,2014-11-10,285032.61455525603,3,1.5,1580,14040,1.0,0,0,3,7,1050,530,1980,0,98001,47.2932,-122.26700000000001,2240,12000,1.0776280323450134
17795,5210200081,2014-11-10,563599.460916442,3,1.0,1440,8681,1.5,0,0,3,7,1440,0,1937,0,98115,47.6976,-122.28299999999999,1700,7770,1.0776280323450134
2350,3298201170,2014-11-10,377169.8113207547,3,1.0,940,7811,1.0,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490,1.0776280323450134
15953,7575600430,2014-11-10,258630.7277628032,3,2.5,1620,5250,2.0,0,0,3,8,1620,0,1987,0,98003,47.3538,-122.301,1650,5250,1.0776280323450134
9915,3323069045,2014-11-10,252164.95956873312,3,1.0,1240,239144,1.0,0,0,3,6,1240,0,1921,1992,98038,47.4303,-122.046,1990,109335,1.0776280323450134
446,2024069128,2014-11-10,1109956.8733153637,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,0,98027,47.5534,-122.07799999999999,3630,7704,1.0776280323450134
13879,9238450330,2014-11-10,355617.25067385443,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638,1.0776280323450134
17494,7431500280,2014-11-10,1034253.5040431266,4,3.0,3060,50002,1.0,0,2,4,8,2460,600,1957,0,98008,47.6205,-122.096,2740,16181,1.0776280323450134
1492,6204200340,2014-11-10,561444.2048517519,3,1.75,1730,18250,1.0,0,0,3,8,1730,0,1988,0,98011,47.736999999999995,-122.20100000000001,2180,10027,1.0776280323450134
13063,3222069151,2014-11-10,365262.0215633423,3,1.75,1610,22496,1.0,0,0,4,7,1610,0,1974,0,98042,47.3443,-122.073,2050,35772,1.0776280323450134
13674,6163900333,2014-11-10,364238.2749326145,3,1.75,1250,7710,1.0,0,0,4,7,1250,0,1947,0,98155,47.7623,-122.31700000000001,1340,7710,1.0776280323450134
5046,1965200010,2014-11-10,646576.819407008,2,1.0,1110,3500,1.5,0,0,3,6,970,140,1912,0,98102,47.6453,-122.32700000000001,1884,1778,1.0776280323450134
10149,3876820140,2014-11-10,401955.25606469,3,1.0,1290,8974,1.0,0,0,5,7,1290,0,1976,0,98072,47.74,-122.17299999999999,1540,7500,1.0776280323450134
10184,7880020030,2014-11-10,781280.3234501347,4,2.5,3040,35201,2.0,0,0,4,10,3040,0,1987,0,98027,47.4872,-122.066,2990,35416,1.0776280323450134
16424,3426049153,2014-11-10,472216.6037735849,2,2.0,1600,5643,1.0,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746,1.0776280323450134
14937,5437820250,2014-11-10,201516.4420485175,2,1.75,1020,10346,1.0,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.00200000000001,1160,8610,1.0776280323450134
12877,3905120330,2014-11-10,619636.1185983827,4,2.5,2040,5508,2.0,0,0,4,8,2040,0,1996,0,98029,47.5719,-122.007,2130,5496,1.0776280323450134
19054,3352400661,2014-11-10,146449.6495956873,2,1.0,760,3800,1.0,0,0,3,6,760,0,1950,0,98178,47.5019,-122.26899999999999,1220,7410,1.0776280323450134
12733,1245003006,2014-11-10,1238194.6091644203,4,3.75,3180,9889,2.0,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558,1.0776280323450134
19792,7904700128,2014-11-10,414886.7924528301,3,3.5,1370,1540,2.0,0,0,3,8,1100,270,2006,0,98116,47.5638,-122.38799999999999,1370,915,1.0776280323450134
8399,2767602645,2014-11-10,546357.4123989218,4,2.0,1360,2746,1.5,0,0,3,7,1360,0,1945,2011,98107,47.6736,-122.39,1960,2746,1.0776280323450134
11334,9530101290,2014-11-10,754339.6226415094,3,2.0,1940,4500,1.0,0,3,3,7,1090,850,1926,0,98107,47.6659,-122.359,1700,4500,1.0776280323450134
21038,567000382,2014-11-10,398722.37196765497,2,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295,1130,1270,1.0776280323450134
11749,7715800390,2014-11-10,481699.730458221,3,2.25,1520,14080,2.0,0,0,3,7,1520,0,1984,0,98074,47.6273,-122.059,1530,9758,1.0776280323450134
15026,1323089056,2014-11-10,473078.7061994609,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,98045,47.4821,-121.719,1560,54806,1.0776280323450134
3460,3204300090,2014-11-10,689681.9407008085,3,1.0,1210,3720,2.0,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000,1.0776280323450134
16545,3578700073,2014-11-10,390101.3477088948,3,1.75,1120,9730,1.0,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,8717,1.0776280323450134
16567,7603100095,2014-11-10,1357811.3207547169,3,3.0,3230,8625,2.0,0,3,3,10,2220,1010,1998,0,98116,47.562,-122.404,2330,6022,1.0776280323450134
12823,2870000040,2014-11-10,156256.06469002695,2,1.0,800,8125,1.0,0,0,3,6,800,0,1964,0,98033,47.6836,-122.17399999999999,2390,8125,1.0776280323450134
1136,6021502830,2014-11-10,431051.21293800534,3,1.0,1130,4100,1.0,0,0,3,7,990,140,1941,0,98117,47.6856,-122.385,1800,4100,1.0776280323450134
5535,1445200050,2014-11-10,269407.00808625337,2,1.5,1160,1086,2.0,0,0,3,7,890,270,2006,0,98155,47.768,-122.315,1160,1086,1.0776280323450134
11677,923049468,2014-11-10,234922.91105121293,3,1.0,980,12812,1.0,0,0,3,7,980,0,1956,0,98168,47.4892,-122.306,1430,8986,1.0776280323450134
2080,7519000570,2014-11-10,587307.2776280323,4,1.5,1370,3708,1.5,0,0,3,7,1370,0,1926,0,98117,47.6849,-122.363,2030,3708,1.0776280323450134
891,1962200435,2014-11-10,1088404.3126684634,4,1.0,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,98102,47.6476,-122.318,1820,5400,1.0776280323450134
5520,2877101100,2014-11-10,754339.6226415094,3,1.75,2100,5000,1.5,0,0,3,8,2100,0,1916,0,98117,47.6776,-122.36,1830,4200,1.0776280323450134
13157,259600910,2014-11-10,522649.59568733146,5,1.5,1420,9900,1.0,0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,1580,8075,1.0776280323450134
2826,8100000090,2014-11-11,275976.2803234501,3,2.5,1480,7200,2.0,0,0,5,7,1480,0,1995,0,98010,47.3126,-122.023,1350,7200,1.078032345013477
14679,3329500730,2014-11-11,237167.11590296493,3,1.75,1290,8250,1.0,0,0,3,7,1290,0,1983,0,98001,47.3353,-122.27,1410,7823,1.078032345013477
15010,2771604120,2014-11-11,1045691.3746630726,4,1.75,4060,4000,2.0,0,3,3,10,2890,1170,1953,1995,98199,47.6375,-122.389,1860,4000,1.078032345013477
20027,3744000100,2014-11-11,616758.4750673854,4,3.25,3230,4838,2.0,0,0,3,9,3230,0,2014,0,98038,47.3559,-122.023,2980,5094,1.078032345013477
21575,9578500790,2014-11-11,431159.0363881401,3,2.5,3087,5002,2.0,0,0,3,8,3087,0,2014,0,98023,47.2974,-122.34899999999999,2927,5183,1.078032345013477
2836,7582700100,2014-11-11,1427368.7264150942,3,3.25,3440,4080,2.0,0,0,3,9,2560,880,2005,0,98105,47.6644,-122.28,3110,4080,1.078032345013477
2920,4232400110,2014-11-11,1212786.3881401615,5,1.75,1910,5640,2.0,0,0,4,9,1910,0,1906,0,98112,47.6249,-122.311,2050,5400,1.078032345013477
14574,1432400120,2014-11-11,177875.33692722372,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176,1010,7619,1.078032345013477
4635,1324049015,2014-11-11,2678910.37735849,4,2.5,3440,23954,1.5,1,3,5,10,2260,1180,1931,0,98040,47.5636,-122.23100000000001,4230,18723,1.078032345013477
6987,475000080,2014-11-11,555186.6576819407,2,1.5,1400,5000,1.0,0,0,4,7,1150,250,1904,0,98107,47.6681,-122.36200000000001,1530,4200,1.078032345013477
20855,7660100238,2014-11-11,355696.77223719674,3,2.5,1300,812,2.0,0,0,3,8,880,420,2008,0,98144,47.5893,-122.31700000000001,1300,824,1.078032345013477
16857,6371000020,2014-11-11,409652.29110512126,2,2.0,1120,780,2.0,0,0,3,8,760,360,2004,0,98116,47.5788,-122.41,1120,1322,1.078032345013477
16908,6893300290,2014-11-11,492660.78167115897,3,1.75,1690,6375,1.0,0,0,3,8,1690,0,1903,2002,98024,47.5247,-121.926,1270,7774,1.078032345013477
10095,7805600070,2014-11-11,215606.4690026954,2,1.75,1320,13052,1.5,0,0,3,7,1320,0,1980,0,98014,47.711999999999996,-121.352,1320,13052,1.078032345013477
4475,3629970930,2014-11-11,722281.6711590296,3,3.0,2980,3730,2.0,0,0,3,9,2980,0,2005,0,98029,47.5533,-121.995,2710,3640,1.078032345013477
16973,5561301150,2014-11-11,681316.4420485175,5,3.0,3520,36558,2.0,0,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558,1.078032345013477
16997,3342101795,2014-11-11,463553.90835579514,4,2.75,1820,5400,1.0,0,0,4,7,1220,600,1988,0,98056,47.5204,-122.205,1630,5400,1.078032345013477
16651,3826500170,2014-11-11,305083.153638814,3,2.25,2130,8800,1.0,0,0,3,8,1270,860,1978,0,98030,47.383,-122.16799999999999,1960,8075,1.078032345013477
4861,109210280,2014-11-11,237167.11590296493,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280,1.078032345013477
17183,7559600430,2014-11-11,689940.7008086253,5,2.5,3220,4759,2.0,0,0,3,8,3220,0,2003,0,98075,47.5957,-122.03200000000001,2550,4759,1.078032345013477
886,2110200036,2014-11-11,754622.6415094339,5,3.25,2400,3118,2.0,0,0,4,7,1780,620,1928,0,98122,47.6094,-122.291,2100,3941,1.078032345013477
10992,513000445,2014-11-11,598254.049865229,4,1.75,1740,4816,1.0,0,0,5,7,870,870,1942,0,98116,47.5758,-122.382,1210,5074,1.078032345013477
17346,4475000170,2014-11-11,398871.9676549865,4,3.0,2580,5511,2.0,0,0,3,8,2580,0,1999,0,98058,47.4286,-122.185,2010,5600,1.078032345013477
4113,8562700090,2014-11-11,498697.76280323445,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964,0,98052,47.6686,-122.15700000000001,2040,10035,1.078032345013477
6900,4019300480,2014-11-11,541926.8598382749,4,3.5,2710,14016,2.0,0,0,4,8,2710,0,1968,0,98155,47.7601,-122.286,1590,27903,1.078032345013477
13660,3432501415,2014-11-11,430134.90566037735,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147,1.078032345013477
13027,6817850040,2014-11-11,889376.6846361185,3,2.5,3280,26413,1.0,0,3,3,11,2670,610,1985,0,98074,47.6395,-122.05,3280,25211,1.078032345013477
12970,8099900040,2014-11-11,560522.9177897574,5,3.5,2440,10200,2.0,0,0,4,7,2440,0,1974,0,98075,47.5814,-122.00299999999999,2000,10568,1.078032345013477
17713,3459410230,2014-11-11,636039.0835579514,3,2.25,2490,8800,2.0,0,0,4,8,2490,0,1975,0,98006,47.5666,-122.132,2690,10000,1.078032345013477
7364,8647600020,2014-11-11,808470.357142857,4,2.5,3340,123600,2.0,0,0,3,10,3340,0,2005,0,98053,47.6101,-121.955,3730,123600,1.078032345013477
20426,2424059061,2014-11-11,1075876.28032345,4,3.5,3500,43560,2.0,0,0,3,9,2850,650,2014,0,98006,47.5481,-122.103,3640,40545,1.078032345013477
5562,2154550020,2014-11-11,269508.0862533692,3,2.5,1790,6191,2.0,0,0,3,8,1790,0,1992,0,98031,47.4102,-122.195,1790,6758,1.078032345013477
385,8651600160,2014-11-11,861347.8436657682,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,1.078032345013477
9800,1545804820,2014-11-11,258727.76280323448,3,1.75,1380,7500,1.0,0,0,3,7,1380,0,1988,0,98038,47.3628,-122.045,1530,7500,1.078032345013477
21231,6306800020,2014-11-11,487270.6199460916,4,2.5,2716,7850,2.0,0,0,3,9,2716,0,2014,0,98030,47.352,-122.197,2580,14448,1.078032345013477
18111,3303990410,2014-11-11,1182062.4663072776,5,3.25,4010,12110,2.0,0,0,3,11,4010,0,2003,0,98059,47.5228,-122.15100000000001,4010,12334,1.078032345013477
3340,6403510090,2014-11-11,471639.1509433962,4,2.5,2680,7513,2.0,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243,1.078032345013477
21336,3744000130,2014-11-11,603299.2412398921,4,2.5,3370,4934,2.0,0,0,3,9,3370,0,2014,0,98038,47.3562,-122.022,2980,5046,1.078032345013477
196,7549802535,2014-11-11,456007.68194070074,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.31200000000001,1500,6480,1.078032345013477
6006,1545803390,2014-11-11,271664.1509433962,3,2.5,1680,8284,2.0,0,0,3,7,1680,0,1989,0,98038,47.3609,-122.04799999999999,1550,8284,1.078032345013477
11211,7504180070,2014-11-11,622024.6630727763,3,1.5,1560,20251,1.0,0,0,5,7,1200,360,1989,0,98074,47.619,-122.054,1560,19119,1.078032345013477
15869,1402630190,2014-11-11,390247.7088948787,3,2.5,2310,7485,2.0,0,0,3,8,2310,0,1986,0,98058,47.43899999999999,-122.135,2310,8142,1.078032345013477
3214,3041700090,2014-11-11,598917.0397574124,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.18799999999999,2210,11337,1.078032345013477
1799,5312100060,2014-11-11,501285.0404312668,4,2.5,2200,3141,2.0,0,0,3,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175,1.078032345013477
19299,7883606725,2014-11-11,188547.85714285713,3,1.0,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108,47.5279,-122.318,960,5880,1.078032345013477
11966,3589500260,2014-11-11,592917.7897574124,4,2.0,2100,4500,1.0,0,0,5,7,1060,1040,1924,0,98105,47.6699,-122.31700000000001,1920,3900,1.078032345013477
1893,3528000260,2014-11-11,986399.5956873314,4,2.5,3510,28052,2.0,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295,1.078032345013477
2238,1704900135,2014-11-11,339580.18867924524,2,1.0,840,5087,1.0,0,0,3,7,840,0,1925,0,98118,47.5557,-122.27799999999999,1590,5087,1.078032345013477
2694,6891100260,2014-11-11,894766.8463611859,5,3.5,3700,5400,2.0,0,0,3,9,2890,810,2011,0,98053,47.7085,-122.117,3620,5460,1.078032345013477
19361,3992700475,2014-11-11,485114.55525606463,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,1954,0,98125,47.713,-122.28399999999999,1100,7200,1.078032345013477
4717,2025049006,2014-11-12,808827.4932614554,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,1.0784366576819406
8912,2223069112,2014-11-12,501473.0458221024,3,2.25,2560,117176,1.0,0,0,4,9,1280,1280,1977,0,98027,47.4655,-122.03299999999999,2760,57063,1.0784366576819406
18523,1225039052,2014-11-12,501473.0458221024,3,3.25,1510,1850,2.0,0,2,3,8,1230,280,2001,0,98107,47.6683,-122.36200000000001,1540,1840,1.0784366576819406
1652,6082400260,2014-11-12,249658.08625336926,2,1.0,1200,9488,1.0,0,0,5,7,1200,0,1941,0,98168,47.4832,-122.29899999999999,1200,9488,1.0784366576819406
13134,5451220150,2014-11-12,1056867.924528302,4,2.25,3010,9800,2.0,0,0,4,9,3010,0,1973,0,98040,47.5336,-122.223,2510,9800,1.0784366576819406
21190,5422950170,2014-11-12,436766.84636118595,5,2.5,3370,5092,2.0,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,1.0784366576819406
7326,100100050,2014-11-12,296570.08086253365,3,1.0,1320,11090,1.0,0,0,3,7,1320,0,1955,0,98155,47.7748,-122.304,1320,8319,1.0784366576819406
13982,3448000344,2014-11-12,647008.0727762802,5,3.0,2600,13674,1.0,0,0,5,8,1300,1300,1967,0,98125,47.7176,-122.302,2150,7800,1.0784366576819406
19249,4337600205,2014-11-12,140075.9805929919,2,1.0,710,9900,1.0,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900,1.0784366576819406
1346,9542100135,2014-11-12,668630.7277628032,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,1.0784366576819406
